customer_id,order_id,order_date,order_value,row_num,rank,dense_rank,prev_order_value,next_order_value,running_customer_total
425,922,2024-12-23,2481.28,4,4,4,8951.49,1185.9,22391.7
425,527,2026-06-23,1185.9,5,5,5,2481.28,13530.57,23577.6
425,2811,2026-07-03,13530.57,6,1,1,1185.9,,37108.17
426,226,2025-01-10,3248.67,1,3,3,,9503.6,3248.67
426,2671,2025-02-04,9503.6,2,2,2,3248.67,14218.18,12752.27
426,3157,2025-02-12,14218.18,3,1,1,9503.6,,26970.45
427,1528,2024-05-25,1142.51,1,4,4,,10522.05,1142.51
427,2052,2025-02-21,10522.05,2,2,2,1142.51,2896.05,11664.56
427,2285,2025-04-09,2896.05,3,3,3,10522.05,15004.31,14560.61
427,1007,2026-06-01,15004.31,4,1,1,2896.05,,29564.92
428,1097,2023-03-20,19729.65,1,1,1,,,19729.65
429,316,2023-09-21,17145.4,1,1,1,,12621.41,17145.4
429,1635,2024-03-21,12621.41,2,2,2,17145.4,,29766.81
431,2739,2025-04-24,2743.38,1,3,3,,8920.94,2743.38
431,1431,2025-09-03,8920.94,2,2,2,2743.38,14898.88,11664.32
431,2928,2026-07-09,14898.88,3,1,1,8920.94,,26563.2
432,3057,2023-03-07,28466.09,1,1,1,,3618.96,28466.09
432,869,2024-12-30,3618.96,2,5,5,28466.09,18991.14,32085.05
432,3001,2025-05-29,18991.14,3,2,2,3618.96,11345.14,51076.19
432,1136,2025-07-26,11345.14,4,4,4,18991.14,17190.0,62421.33
432,882,2026-06-04,17190.0,5,3,3,11345.14,,79611.33
434,2394,2024-04-07,1719.04,1,2,2,,2711.56,1719.04
434,2998,2024-04-16,2711.56,2,1,1,1719.04,,4430.6
435,2698,2022-09-23,10399.36,1,3,3,,25029.43,10399.36
435,3123,2023-12-08,25029.43,2,1,1,10399.36,5623.48,35428.79
435,3285,2024-05-14,5623.48,3,4,4,25029.43,2464.96,41052.27
435,2239,2024-11-12,2464.96,4,5,5,5623.48,12184.3,43517.23
435,1450,2025-04-04,12184.3,5,2,2,2464.96,,55701.53
436,1305,2024-09-03,15476.57,1,2,2,,20764.96,15476.57
436,2675,2025-10-02,20764.96,2,1,1,15476.57,1304.03,36241.53
436,606,2025-12-03,1304.03,3,3,3,20764.96,269.49,37545.56
436,2661,2026-02-22,269.49,4,4,4,1304.03,,37815.05
437,2877,2025-06-12,13679.29,1,1,1,,,13679.29
438,1455,2024-12-14,13305.51,1,1,1,,,13305.51
439,944,2022-08-12,9615.64,1,4,4,,1126.55,9615.64
439,2735,2022-10-31,1126.55,2,5,5,9615.64,10146.46,10742.19
439,3106,2024-03-16,10146.46,3,2,2,1126.55,9974.18,20888.65
439,2366,2024-09-03,9974.18,4,3,3,10146.46,13280.88,30862.83
439,1687,2025-06-27,13280.88,5,1,1,9974.18,,44143.71
440,2402,2023-01-31,5106.76,1,3,3,,5525.85,5106.76
440,2111,2024-07-13,5525.85,2,2,2,5106.76,15941.85,10632.61
440,1003,2024-07-25,15941.85,3,1,1,5525.85,3087.37,26574.46
440,3259,2025-01-24,3087.37,4,4,4,15941.85,,29661.83
441,1180,2022-10-27,11801.96,1,5,5,,21943.39,11801.96
441,149,2024-06-28,21943.39,2,3,3,11801.96,28099.23,33745.35
441,594,2025-03-07,28099.23,3,1,1,21943.39,16161.44,61844.58
441,2375,2026-02-12,16161.44,4,4,4,28099.23,22592.07,78006.02
441,3105,2026-03-26,22592.07,5,2,2,16161.44,,100598.09
442,1759,2022-12-02,2415.72,1,3,3,,4546.84,2415.72
442,2556,2023-07-18,4546.84,2,2,2,2415.72,8785.9,6962.56
442,1513,2025-03-19,8785.9,3,1,1,4546.84,,15748.46
443,1484,2022-12-17,10752.81,1,4,4,,7026.83,10752.81
443,2567,2023-07-21,7026.83,2,5,5,10752.81,19829.88,17779.64
443,1608,2024-06-23,19829.88,3,2,2,7026.83,18308.86,37609.52
443,2858,2024-08-31,18308.86,4,3,3,19829.88,22749.88,55918.38
443,3150,2025-06-25,22749.88,5,1,1,18308.86,,78668.26
444,1265,2023-12-29,15544.07,1,1,1,,14609.88,15544.07
444,1277,2025-03-31,14609.88,2,2,2,15544.07,,30153.95
445,834,2026-02-04,13843.0,1,1,1,,8087.17,13843.0
445,263,2026-04-19,8087.17,2,2,2,13843.0,,21930.17
449,2956,2023-03-09,13957.2,1,2,2,,17444.88,13957.2
449,3392,2023-12-10,17444.88,2,1,1,13957.2,186.88,31402.08
449,2346,2025-10-21,186.88,3,3,3,17444.88,,31588.96
450,2062,2024-02-01,1039.64,1,2,2,,2904.78,1039.64
450,1287,2024-06-09,2904.78,2,1,1,1039.64,,3944.42
452,370,2023-03-24,10743.48,1,2,2,,20171.17,10743.48
452,3444,2023-05-09,20171.17,2,1,1,10743.48,,30914.65
453,2338,2023-06-24,12004.74,1,3,3,,17313.14,12004.74
453,2489,2024-06-24,17313.14,2,2,2,12004.74,24372.87,29317.88
453,2667,2026-02-08,24372.87,3,1,1,17313.14,,53690.75
454,1933,2022-11-29,7049.11,1,8,8,,14147.2,7049.11
454,524,2023-04-04,14147.2,2,4,4,7049.11,11784.83,21196.31
454,1869,2023-05-11,11784.83,3,5,5,14147.2,7459.62,32981.14
454,2562,2025-03-11,7459.62,4,7,7,11784.83,18217.4,40440.76
454,2313,2025-09-25,18217.4,5,1,1,7459.62,9702.51,58658.16
454,3272,2025-12-28,9702.51,6,6,6,18217.4,14614.89,68360.67
454,1051,2026-01-17,14614.89,7,3,3,9702.51,16406.28,82975.56
454,2941,2026-02-26,16406.28,8,2,2,14614.89,,99381.84
455,1386,2022-08-11,5406.84,1,4,4,,13204.35,5406.84
455,2213,2022-09-01,13204.35,2,1,1,5406.84,3371.3,18611.19
455,1080,2024-10-04,3371.3,3,5,5,13204.35,8805.92,21982.49
455,2252,2025-07-21,8805.92,4,2,2,3371.3,2664.97,30788.41
455,1926,2026-04-29,2664.97,5,6,6,8805.92,7093.77,33453.38
455,3439,2026-08-02,7093.77,6,3,3,2664.97,,40547.15
456,2917,2023-06-03,7236.18,1,3,3,,10296.68,7236.18
456,3324,2023-06-17,10296.68,2,2,2,7236.18,24532.8,17532.86
456,1779,2025-05-08,24532.8,3,1,1,10296.68,,42065.66
457,814,2024-09-14,11825.39,1,1,1,,,11825.39
458,945,2023-02-09,26349.58,1,1,1,,13681.94,26349.58
458,2020,2023-04-12,13681.94,2,2,2,26349.58,4249.2,40031.52
458,2206,2026-04-10,4249.2,3,3,3,13681.94,,44280.72
459,1561,2024-10-03,6914.36,1,1,1,,2088.96,6914.36
459,2569,2026-08-02,2088.96,2,2,2,6914.36,,9003.32
460,2033,2024-05-17,8262.78,1,1,1,,8037.59,8262.78
460,2807,2025-08-04,8037.59,2,2,2,8262.78,,16300.37
461,900,2023-07-01,9543.02,1,2,2,,1521.57,9543.02
461,1271,2024-11-14,1521.57,2,5,5,9543.02,8761.02,11064.59
461,1836,2024-11-26,8761.02,3,3,3,1521.57,2008.96,19825.61
461,2985,2026-05-30,2008.96,4,4,4,8761.02,20715.77,21834.57
461,2225,2026-07-20,20715.77,5,1,1,2008.96,,42550.34
462,1543,2023-09-18,25619.91,1,1,1,,22911.78,25619.91
462,2592,2024-02-21,22911.78,2,2,2,25619.91,10291.39,48531.69
462,1897,2024-09-07,10291.39,3,3,3,22911.78,,58823.08
463,854,2022-12-24,24273.57,1,1,1,,4451.05,24273.57
463,285,2023-03-30,4451.05,2,2,2,24273.57,2770.0,28724.62
463,2466,2023-10-25,2770.0,3,3,3,4451.05,,31494.62
464,1068,2024-11-02,21749.83,1,1,1,,,21749.83
465,2732,2023-03-08,4207.93,1,4,4,,14393.95,4207.93
465,210,2024-07-25,14393.95,2,2,2,4207.93,5017.84,18601.88
465,1311,2024-12-19,5017.84,3,3,3,14393.95,27367.32,23619.72
465,742,2026-05-11,27367.32,4,1,1,5017.84,,50987.04
466,3370,2023-04-14,12326.24,1,3,3,,23104.24,12326.24
466,2328,2024-02-28,23104.24,2,1,1,12326.24,16745.62,35430.48
466,671,2025-08-07,16745.62,3,2,2,23104.24,3811.75,52176.1
466,954,2026-01-03,3811.75,4,6,6,16745.62,7804.32,55987.85
466,3244,2026-03-07,7804.32,5,5,5,3811.75,7986.19,63792.17
466,1953,2026-08-09,7986.19,6,4,4,7804.32,,71778.36
467,2988,2024-08-17,5133.78,1,1,1,,,5133.78
468,2869,2022-11-10,17822.33,1,1,1,,7797.65,17822.33
468,2103,2023-07-01,7797.65,2,5,5,17822.33,13989.62,25619.98
468,1440,2026-01-12,13989.62,3,4,4,7797.65,14012.77,39609.6
468,1489,2026-04-05,14012.77,4,3,3,13989.62,14698.5,53622.37
468,992,2026-08-10,14698.5,5,2,2,14012.77,,68320.87
469,2834,2022-09-23,14442.28,1,2,2,,22104.76,14442.28
469,2894,2023-03-24,22104.76,2,1,1,14442.28,11119.15,36547.04
469,988,2023-05-09,11119.15,3,3,3,22104.76,,47666.19
470,1114,2023-02-05,4306.08,1,1,1,,,4306.08
471,2102,2023-10-26,3072.88,1,2,2,,4034.49,3072.88
471,2065,2024-12-23,4034.49,2,1,1,3072.88,,7107.37
472,893,2023-03-07,2523.98,1,2,2,,4007.22,2523.98
472,2067,2023-06-04,4007.22,2,1,1,2523.98,,6531.2
473,631,2024-05-12,2312.31,1,2,2,,13285.78,2312.31
473,1923,2026-08-09,13285.78,2,1,1,2312.31,,15598.09
474,10,2022-08-11,510.7,1,4,4,,17921.83,510.7
474,1573,2022-09-01,17921.83,2,2,2,510.7,10171.35,18432.53
474,3206,2024-05-25,10171.35,3,3,3,17921.83,31358.39,28603.88
474,2818,2024-08-23,31358.39,4,1,1,10171.35,,59962.27
475,774,2022-10-17,17151.5,1,1,1,,12096.83,17151.5
475,718,2022-12-28,12096.83,2,2,2,17151.5,3303.72,29248.33
475,369,2025-04-04,3303.72,3,3,3,12096.83,,32552.05
476,731,2024-05-13,24227.41,1,1,1,,5949.47,24227.41
476,2047,2026-08-06,5949.47,2,2,2,24227.41,,30176.88
478,1927,2024-11-20,7910.27,1,2,2,,780.91,7910.27
478,12,2025-04-27,780.91,2,3,3,7910.27,14885.94,8691.18
478,1201,2025-08-21,14885.94,3,1,1,780.91,,23577.12
479,886,2025-10-31,8570.53,1,1,1,,,8570.53
480,1079,2024-06-29,4204.34,1,1,1,,,4204.34
481,2105,2023-09-04,2624.79,1,4,4,,4350.06,2624.79
481,1131,2025-05-29,4350.06,2,3,3,2624.79,6009.14,6974.85
481,2770,2025-07-29,6009.14,3,2,2,4350.06,16402.79,12983.99
481,2590,2026-06-21,16402.79,4,1,1,6009.14,,29386.78
482,482,2024-04-12,23451.88,1,1,1,,9534.04,23451.88
482,647,2026-04-17,9534.04,2,2,2,23451.88,,32985.92
483,1283,2022-11-20,16838.55,1,1,1,,12049.7,16838.55
483,796,2023-02-08,12049.7,2,2,2,16838.55,11205.68,28888.25
483,616,2023-05-22,11205.68,3,4,4,12049.7,11463.94,40093.93
483,1016,2026-02-27,11463.94,4,3,3,11205.68,,51557.87
484,1890,2023-03-15,3078.24,1,4,4,,14084.11,3078.24
484,1590,2023-08-11,14084.11,2,1,1,3078.24,8799.57,17162.35
484,641,2024-06-22,8799.57,3,3,3,14084.11,11409.17,25961.92
484,1269,2025-12-22,11409.17,4,2,2,8799.57,,37371.09
485,43,2023-01-28,19159.82,1,1,1,,14796.96,19159.82
485,1729,2023-02-27,14796.96,2,3,3,19159.82,16721.2,33956.78
485,904,2025-01-13,16721.2,3,2,2,14796.96,,50677.98
486,1192,2025-07-17,8210.12,1,1,1,,,8210.12
487,2476,2023-05-09,3862.57,1,3,3,,15118.69,3862.57
487,3346,2023-09-28,15118.69,2,1,1,3862.57,10327.49,18981.26
487,3168,2026-05-25,10327.49,3,2,2,15118.69,,29308.75
488,468,2023-06-14,298.74,1,3,3,,36392.52,298.74
488,211,2024-02-13,36392.52,2,1,1,298.74,19816.86,36691.26
488,2461,2025-11-17,19816.86,3,2,2,36392.52,,56508.12
489,3010,2023-01-15,6142.73,1,1,1,,1260.09,6142.73
489,2499,2024-01-26,1260.09,2,2,2,6142.73,,7402.82
490,1225,2023-07-23,2590.3,1,4,4,,13418.1,2590.3
490,3429,2023-12-09,13418.1,2,1,1,2590.3,6087.34,16008.4
490,318,2024-04-20,6087.34,3,2,2,13418.1,3346.42,22095.74
490,2684,2025-04-24,3346.42,4,3,3,6087.34,,25442.16
491,3296,2022-09-07,11125.05,1,2,2,,4789.64,11125.05
491,1896,2023-08-15,4789.64,2,3,3,11125.05,13441.35,15914.69
491,1655,2026-07-05,13441.35,3,1,1,4789.64,,29356.04
492,844,2023-03-23,18117.44,1,1,1,,16435.62,18117.44
492,2128,2025-02-15,16435.62,2,2,2,18117.44,10288.39,34553.06
492,297,2025-02-19,10288.39,3,3,3,16435.62,,44841.45
493,3333,2023-11-19,6413.39,1,3,3,,12553.61,6413.39
493,31,2024-11-01,12553.61,2,2,2,6413.39,26859.24,18967.0
493,1313,2026-02-06,26859.24,3,1,1,12553.61,,45826.24
494,1425,2023-03-06,15118.15,1,2,2,,12912.64,15118.15
494,42,2023-12-23,12912.64,2,3,3,15118.15,16582.91,28030.79
494,1685,2024-10-25,16582.91,3,1,1,12912.64,6014.54,44613.7
494,1580,2025-09-30,6014.54,4,4,4,16582.91,,50628.24
495,25,2022-11-16,13010.29,1,2,2,,16651.01,13010.29
495,1464,2024-09-21,16651.01,2,1,1,13010.29,,29661.3
496,2823,2023-03-13,9564.93,1,2,2,,8967.41,9564.93
496,2208,2025-02-13,8967.41,2,3,3,9564.93,8905.11,18532.34
496,2295,2025-07-18,8905.11,3,4,4,8967.41,9659.05,27437.45
496,1683,2025-11-18,9659.05,4,1,1,8905.11,5276.4,37096.5
496,2537,2026-06-18,5276.4,5,5,5,9659.05,,42372.9
497,2720,2024-10-14,27558.56,1,1,1,,,27558.56
498,1156,2023-06-26,15692.91,1,2,2,,24112.28,15692.91
498,2296,2024-01-09,24112.28,2,1,1,15692.91,5508.56,39805.19
498,2953,2024-08-02,5508.56,3,4,4,24112.28,7890.22,45313.75
498,311,2025-01-13,7890.22,4,3,3,5508.56,3400.7,53203.97
498,1504,2025-06-06,3400.7,5,6,6,7890.22,4104.7,56604.67
498,1218,2025-07-08,4104.7,6,5,5,3400.7,,60709.37
499,46,2022-10-17,2673.84,1,4,4,,18616.27,2673.84
499,2275,2024-07-30,18616.27,2,2,2,2673.84,19704.63,21290.11
499,2588,2024-10-12,19704.63,3,1,1,18616.27,10552.1,40994.74
499,423,2026-06-17,10552.1,4,3,3,19704.63,1098.96,51546.84
499,1773,2026-08-10,1098.96,5,5,5,10552.1,,52645.8
500,2564,2023-06-09,5829.11,1,4,4,,14749.79,5829.11
500,3074,2025-04-02,14749.79,2,1,1,5829.11,14446.84,20578.9
500,979,2025-07-10,14446.84,3,2,2,14749.79,7591.5,35025.74
500,1208,2025-11-14,7591.5,4,3,3,14446.84,,42617.24
501,587,2023-03-02,21471.1,1,1,1,,4863.0,21471.1
501,3239,2024-09-19,4863.0,2,3,3,21471.1,16580.58,26334.1
501,2713,2025-04-11,16580.58,3,2,2,4863.0,4436.26,42914.68
501,2769,2025-07-09,4436.26,4,4,4,16580.58,,47350.94
502,2782,2023-10-21,25276.95,1,1,1,,14432.13,25276.95
502,314,2024-12-08,14432.13,2,2,2,25276.95,,39709.08
503,2970,2023-10-24,19192.68,1,1,1,,245.32,19192.68
503,3084,2025-12-23,245.32,2,3,3,19192.68,12140.78,19438.0
503,2902,2026-06-10,12140.78,3,2,2,245.32,,31578.78
504,2004,2024-03-06,5702.66,1,1,1,,1222.0,5702.66
504,3267,2024-11-11,1222.0,2,2,2,5702.66,,6924.66
505,146,2023-04-12,6704.04,1,2,2,,2568.68,6704.04
505,197,2025-07-16,2568.68,2,3,3,6704.04,9632.04,9272.72
505,1751,2026-06-13,9632.04,3,1,1,2568.68,,18904.76
506,3078,2022-12-29,28293.45,1,1,1,,18720.53,28293.45
506,1249,2024-07-26,18720.53,2,2,2,28293.45,,47013.98
507,3072,2023-04-04,14026.95,1,1,1,,,14026.95
508,1891,2022-10-04,15640.42,1,2,2,,22467.82,15640.42
508,3432,2025-02-02,22467.82,2,1,1,15640.42,1641.8,38108.24
508,1682,2025-02-09,1641.8,3,3,3,22467.82,,39750.04
509,526,2023-12-08,10763.04,1,1,1,,6686.61,10763.04
509,2836,2026-01-26,6686.61,2,2,2,10763.04,,17449.65
510,44,2023-01-06,5030.8,1,1,1,,543.12,5030.8
510,2116,2026-07-16,543.12,2,2,2,5030.8,,5573.92
511,2748,2022-12-07,3435.39,1,2,2,,9583.09,3435.39
511,3404,2026-03-06,9583.09,2,1,1,3435.39,,13018.48
512,434,2025-03-26,10706.15,1,3,3,,6271.51,10706.15
512,433,2025-07-27,6271.51,2,4,4,10706.15,23702.72,16977.66
512,288,2025-07-28,23702.72,3,1,1,6271.51,14893.55,40680.38
512,1914,2025-12-15,14893.55,4,2,2,23702.72,,55573.93
513,396,2024-01-25,17368.11,1,3,3,,12268.88,17368.11
513,1463,2025-01-23,12268.88,2,4,4,17368.11,18497.34,29636.99
513,1727,2026-04-01,18497.34,3,2,2,12268.88,18590.96,48134.33
513,138,2026-05-12,18590.96,4,1,1,18497.34,,66725.29
514,1223,2024-08-09,12277.78,1,1,1,,,12277.78
515,2396,2023-05-14,3976.03,1,4,4,,10287.19,3976.03
515,689,2024-04-02,10287.19,2,2,2,3976.03,9606.64,14263.22
515,2325,2024-08-01,9606.64,3,3,3,10287.19,15538.78,23869.86
515,995,2024-08-16,15538.78,4,1,1,9606.64,,39408.64
516,1355,2023-06-25,4198.26,1,3,3,,20696.49,4198.26
516,2117,2024-11-21,20696.49,2,1,1,4198.26,5549.48,24894.75
516,1906,2026-02-25,5549.48,3,2,2,20696.49,,30444.23
518,333,2023-06-10,2720.97,1,4,4,,15741.41,2720.97
518,1828,2024-06-17,15741.41,2,2,2,2720.97,12762.91,18462.38
518,1279,2024-12-08,12762.91,3,3,3,15741.41,16422.31,31225.29
518,1340,2025-04-24,16422.31,4,1,1,12762.91,,47647.6
519,920,2023-12-14,25223.25,1,2,2,,11045.95,25223.25
519,3216,2024-04-07,11045.95,2,3,3,25223.25,35332.51,36269.2
519,1956,2025-12-24,35332.51,3,1,1,11045.95,,71601.71
520,3158,2022-10-19,11859.46,1,3,3,,10681.16,11859.46
520,697,2024-04-19,10681.16,2,4,4,11859.46,17444.19,22540.62
520,3415,2024-10-28,17444.19,3,2,2,10681.16,2188.75,39984.81
520,2373,2024-11-13,2188.75,4,5,5,17444.19,33394.98,42173.56
520,2798,2024-12-24,33394.98,5,1,1,2188.75,,75568.54
521,2424,2022-09-13,3253.06,1,4,4,,7937.53,3253.06
521,1928,2023-03-29,7937.53,2,2,2,3253.06,6858.1,11190.59
521,467,2023-05-26,6858.1,3,3,3,7937.53,2283.12,18048.69
521,3377,2023-10-15,2283.12,4,5,5,6858.1,22890.76,20331.81
521,2916,2025-08-25,22890.76,5,1,1,2283.12,,43222.57
523,2687,2025-05-21,4774.39,1,1,1,,,4774.39
524,2348,2026-04-24,5985.74,1,2,2,,14463.65,5985.74
524,2160,2026-07-21,14463.65,2,1,1,5985.74,,20449.39
525,1619,2023-09-24,8764.47,1,2,2,,1247.62,8764.47
525,1151,2023-10-09,1247.62,2,4,4,8764.47,8109.69,10012.09
525,3031,2025-08-22,8109.69,3,3,3,1247.62,27862.93,18121.78
525,1972,2026-01-10,27862.93,4,1,1,8109.69,,45984.71
526,1407,2024-06-16,18962.57,1,1,1,,2630.52,18962.57
526,518,2025-04-07,2630.52,2,5,5,18962.57,12581.46,21593.09
526,1761,2025-11-29,12581.46,3,3,3,2630.52,5344.82,34174.55
526,914,2025-12-16,5344.82,4,4,4,12581.46,16333.74,39519.37
526,1234,2026-07-04,16333.74,5,2,2,5344.82,,55853.11
527,1725,2023-02-12,17070.11,1,1,1,,,17070.11
528,1015,2022-11-05,769.97,1,4,4,,2472.16,769.97
528,1159,2024-12-10,2472.16,2,3,3,769.97,21555.39,3242.13
528,2412,2026-07-27,21555.39,3,2,2,2472.16,22973.4,24797.52
528,663,2026-08-07,22973.4,4,1,1,21555.39,,47770.92
529,125,2024-12-24,36409.29,1,1,1,,30879.38,36409.29
529,1615,2026-03-09,30879.38,2,2,2,36409.29,,67288.67
530,1349,2023-11-05,21456.69,1,1,1,,11181.0,21456.69
530,3148,2024-03-18,11181.0,2,2,2,21456.69,,32637.69
531,599,2023-08-05,18869.7,1,1,1,,11006.37,18869.7
531,3051,2024-07-16,11006.37,2,2,2,18869.7,10748.89,29876.07
531,1989,2025-12-24,10748.89,3,3,3,11006.37,,40624.96
532,2001,2024-05-15,12639.12,1,1,1,,7929.56,12639.12
532,1863,2024-07-24,7929.56,2,4,4,12639.12,8096.88,20568.68
532,2522,2024-10-06,8096.88,3,3,3,7929.56,9205.02,28665.56
532,2780,2026-08-10,9205.02,4,2,2,8096.88,,37870.58
533,3139,2024-12-30,1461.75,1,2,2,,32515.74,1461.75
533,3338,2026-04-07,32515.74,2,1,1,1461.75,,33977.49
535,1523,2026-06-17,28210.99,1,1,1,,,28210.99
536,1877,2024-04-07,2507.51,1,3,3,,4832.75,2507.51
536,790,2025-09-17,4832.75,2,2,2,2507.51,9431.06,7340.26
536,664,2025-10-06,9431.06,3,1,1,4832.75,,16771.32
537,2750,2023-06-07,4183.73,1,3,3,,31393.07,4183.73
537,1133,2023-12-08,31393.07,2,1,1,4183.73,30344.66,35576.8
537,1189,2025-02-15,30344.66,3,2,2,31393.07,,65921.46
538,1903,2023-12-01,7305.08,1,1,1,,,7305.08
539,2179,2023-03-10,3006.94,1,4,4,,19977.94,3006.94
539,3276,2023-11-21,19977.94,2,1,1,3006.94,15915.44,22984.88
539,2593,2024-04-18,15915.44,3,2,2,19977.94,5723.92,38900.32
539,2114,2025-10-03,5723.92,4,3,3,15915.44,,44624.24
540,816,2023-07-12,18161.16,1,1,1,,4189.68,18161.16
540,1364,2023-11-26,4189.68,2,2,2,18161.16,,22350.84
541,2148,2024-03-15,14435.04,1,2,2,,25797.84,14435.04
541,78,2025-05-24,25797.84,2,1,1,14435.04,6307.08,40232.88
541,2761,2026-04-26,6307.08,3,4,4,25797.84,13564.48,46539.96
541,2508,2026-08-04,13564.48,4,3,3,6307.08,,60104.44
542,1094,2023-12-05,4975.71,1,3,3,,10389.46,4975.71
542,2029,2025-05-18,10389.46,2,2,2,4975.71,17572.67,15365.17
542,584,2025-12-02,17572.67,3,1,1,10389.46,,32937.84
543,2973,2025-07-12,5263.14,1,2,2,,14376.11,5263.14
543,545,2025-08-09,14376.11,2,1,1,5263.14,,19639.25
544,1570,2023-10-11,17226.47,1,1,1,,5832.87,17226.47
544,3202,2024-05-27,5832.87,2,2,2,17226.47,450.77,23059.34
544,819,2024-08-17,450.77,3,4,4,5832.87,4028.85,23510.11
544,131,2025-01-21,4028.85,4,3,3,450.77,,27538.96
545,1964,2023-01-22,7122.62,1,1,1,,2653.77,7122.62
545,1310,2023-12-28,2653.77,2,2,2,7122.62,,9776.39
546,1531,2023-11-10,1942.94,1,4,4,,7781.22,1942.94
546,3215,2025-01-12,7781.22,2,3,3,1942.94,9636.96,9724.16
546,2756,2025-02-25,9636.96,3,2,2,7781.22,11955.45,19361.12
546,2437,2025-12-14,11955.45,4,1,1,9636.96,,31316.57
547,1944,2022-10-20,1466.64,1,5,5,,13639.11,1466.64
547,109,2023-01-07,13639.11,2,1,1,1466.64,9959.6,15105.75
547,789,2023-12-03,9959.6,3,3,3,13639.11,806.36,25065.35
547,1382,2024-03-05,806.36,4,6,6,9959.6,10065.38,25871.71
547,1937,2024-09-07,10065.38,5,2,2,806.36,1605.15,35937.09
547,911,2025-07-14,1605.15,6,4,4,10065.38,,37542.24
548,927,2023-02-27,16918.48,1,1,1,,6081.77,16918.48
548,181,2023-10-25,6081.77,2,4,4,16918.48,7302.69,23000.25
548,1753,2025-11-17,7302.69,3,3,3,6081.77,15712.06,30302.94
548,610,2026-03-16,15712.06,4,2,2,7302.69,,46015.0
549,535,2023-03-13,33563.69,1,1,1,,15542.33,33563.69
549,960,2024-02-04,15542.33,2,2,2,33563.69,,49106.02
550,563,2025-08-31,3107.82,1,2,2,,641.46,3107.82
550,2386,2026-05-12,641.46,2,3,3,3107.82,16046.08,3749.28
550,649,2026-05-19,16046.08,3,1,1,641.46,,19795.36
551,2718,2023-02-11,20395.0,1,1,1,,14129.65,20395.0
551,2138,2025-12-02,14129.65,2,2,2,20395.0,7674.7,34524.65
551,1593,2026-01-02,7674.7,3,3,3,14129.65,,42199.35
552,50,2023-05-14,18890.33,1,1,1,,6950.83,18890.33
552,1606,2025-11-18,6950.83,2,2,2,18890.33,3856.09,25841.16
552,216,2026-05-22,3856.09,3,3,3,6950.83,,29697.25
554,401,2024-07-09,10495.24,1,2,2,,4996.14,10495.24
554,234,2024-08-28,4996.14,2,3,3,10495.24,15982.75,15491.38
554,2264,2025-06-14,15982.75,3,1,1,4996.14,,31474.13
555,1213,2023-01-01,9241.66,1,2,2,,8313.2,9241.66
555,217,2025-01-30,8313.2,2,3,3,9241.66,14768.84,17554.86
555,1374,2025-03-16,14768.84,3,1,1,8313.2,,32323.7
556,1174,2022-10-27,4886.86,1,2,2,,4258.03,4886.86
556,1858,2024-11-17,4258.03,2,3,3,4886.86,18069.29,9144.89
556,2754,2025-11-09,18069.29,3,1,1,4258.03,,27214.18
557,1411,2023-03-14,14486.23,1,1,1,,,14486.23
558,3255,2025-10-07,21560.99,1,1,1,,503.28,21560.99
558,1418,2026-03-06,503.28,2,2,2,21560.99,,22064.27
559,179,2025-09-11,8668.84,1,1,1,,7496.48,8668.84
559,393,2026-02-04,7496.48,2,2,2,8668.84,,16165.32
560,1789,2023-01-22,10452.6,1,2,2,,11861.97,10452.6
560,2205,2024-09-07,11861.97,2,1,1,10452.6,8852.09,22314.57
560,1014,2025-10-06,8852.09,3,3,3,11861.97,,31166.66
561,395,2022-08-31,378.57,1,5,5,,11118.96,378.57
561,411,2023-09-15,11118.96,2,1,1,378.57,2931.85,11497.53
561,2310,2025-03-30,2931.85,3,2,2,11118.96,1449.84,14429.38
561,3127,2025-11-08,1449.84,4,4,4,2931.85,2687.12,15879.22
561,1084,2026-06-15,2687.12,5,3,3,1449.84,,18566.34
562,2143,2023-08-13,7724.57,1,4,4,,9754.88,7724.57
562,1603,2024-09-18,9754.88,2,2,2,7724.57,7145.48,17479.45
562,1743,2025-06-01,7145.48,3,5,5,9754.88,8345.28,24624.93
562,2349,2025-08-05,8345.28,4,3,3,7145.48,23665.84,32970.21
562,3413,2026-07-29,23665.84,5,1,1,8345.28,,56636.05
563,1905,2024-11-16,2126.27,1,1,1,,,2126.27
566,2496,2022-10-02,3857.23,1,1,1,,,3857.23
567,3109,2022-10-04,6360.34,1,4,4,,13073.42,6360.34
567,2266,2023-04-18,13073.42,2,3,3,6360.34,17937.62,19433.76
567,953,2023-06-28,17937.62,3,2,2,13073.42,33948.97,37371.38
567,1238,2026-04-08,33948.97,4,1,1,17937.62,,71320.35
568,2959,2024-02-22,25426.19,1,1,1,,15029.13,25426.19
568,749,2026-06-19,15029.13,2,2,2,25426.19,,40455.32
569,354,2024-02-02,1138.94,1,4,4,,15504.81,1138.94
569,1917,2024-04-30,15504.81,2,1,1,1138.94,10346.79,16643.75
569,221,2026-01-20,10346.79,3,3,3,15504.81,12583.59,26990.54
569,738,2026-06-02,12583.59,4,2,2,10346.79,,39574.13
570,1388,2024-12-26,5670.88,1,4,4,,12345.1,5670.88
570,3002,2025-06-25,12345.1,2,2,2,5670.88,5488.84,18015.98
570,410,2025-10-18,5488.84,3,5,5,12345.1,10909.34,23504.82
