order_item_id,order_id,product_id,quantity,unit_price,discount,line_total,item_id,discount_percent
8947,2591,390,5,54.42,0.0,272.1,8947,0.0
8948,2591,171,3,1447.66,0.05,4125.83,8948,0.05
8949,2592,193,1,1041.34,0.0,1041.34,8949,0.0
8950,2592,200,7,1459.08,0.0,10213.56,8950,0.0
8951,2592,101,4,542.48,0.0,2169.92,8951,0.0
8952,2592,100,7,1355.28,0.0,9486.96,8952,0.0
8953,2593,233,5,712.02,0.0,3560.1,8953,0.0
8954,2593,476,3,810.26,0.0,2430.78,8954,0.0
8955,2593,75,3,1491.83,0.0,4475.49,8955,0.0
8957,2593,57,8,520.96,0.0,4167.68,8957,0.0
8958,2593,193,2,854.26,0.25,1281.39,8958,0.25
8959,2594,247,6,459.29,0.0,2755.74,8959,0.0
8960,2594,205,2,1142.11,0.0,2284.22,8960,0.0
8961,2594,132,4,375.86,0.0,1503.44,8961,0.0
8962,2594,373,2,1130.15,0.0,2260.3,8962,0.0
8963,2594,194,5,690.4,0.0,3452.0,8963,0.0
8964,2595,425,2,510.77,0.0,1021.54,8964,0.0
8965,2595,229,7,579.84,0.0,4058.88,8965,0.0
8966,2595,482,3,1250.85,0.0,3752.55,8966,0.0
8967,2596,87,5,427.71,0.0,2138.55,8967,0.0
8968,2596,114,8,603.91,0.0,4831.28,8968,0.0
8969,2596,259,2,488.05,0.0,976.1,8969,0.0
8970,2597,130,5,1404.89,0.0,7024.45,8970,0.0
8971,2597,339,2,850.64,0.0,1701.28,8971,0.0
8972,2597,235,6,388.84,0.29,1656.46,8972,0.29
8973,2598,180,3,1113.19,0.0,3339.57,8973,0.0
8974,2598,205,4,1457.6,0.0,5830.4,8974,0.0
8981,2600,280,3,304.69,0.18,749.54,8981,0.18
8982,2600,290,1,594.97,0.31,410.53,8982,0.31
8983,2600,383,2,139.06,0.0,278.12,8983,0.0
8984,2600,185,1,406.09,0.0,406.09,8984,0.0
8985,2601,39,2,122.74,0.09,223.39,8985,0.09
8986,2601,89,6,773.59,0.0,4641.54,8986,0.0
8987,2601,190,2,105.84,0.0,211.68,8987,0.0
8989,2601,268,3,450.71,0.0,1352.13,8989,0.0
8990,2601,95,8,1264.53,0.0,10116.24,8990,0.0
8991,2602,194,1,1111.69,0.0,1111.69,8991,0.0
8992,2602,236,6,953.89,0.0,5723.34,8992,0.0
8993,2602,330,1,724.78,0.28,521.84,8993,0.28
8994,2603,48,5,589.02,0.0,2945.1,8994,0.0
8995,2603,176,1,394.43,0.0,394.43,8995,0.0
8996,2603,296,3,1452.82,0.0,4358.46,8996,0.0
8997,2603,334,2,892.78,0.0,1785.56,8997,0.0
8998,2603,423,5,37.34,0.0,186.7,8998,0.0
8999,2604,292,4,1124.25,0.0,4497.0,8999,0.0
9000,2604,424,6,1196.99,0.0,7181.94,9000,0.0
9001,2604,252,4,371.86,0.0,1487.44,9001,0.0
9002,2604,421,5,522.8,0.0,2614.0,9002,0.0
9003,2604,398,5,348.87,0.0,1744.35,9003,0.0
9004,2604,295,1,586.93,0.0,586.93,9004,0.0
9005,2605,311,4,491.79,0.0,1967.16,9005,0.0
9006,2605,197,2,362.16,0.0,724.32,9006,0.0
9007,2605,29,7,1200.43,0.0,8403.01,9007,0.0
9008,2605,305,4,510.04,0.0,2040.16,9008,0.0
9009,2605,5,4,1170.36,0.0,4681.44,9009,0.0
9010,2606,113,5,116.4,0.0,582.0,9010,0.0
9011,2606,353,5,560.44,0.0,2802.2,9011,0.0
9012,2606,127,4,540.73,0.13,1881.74,9012,0.13
9013,2606,61,8,277.43,0.0,2219.44,9013,0.0
9014,2607,434,1,1003.88,0.0,1003.88,9014,0.0
9015,2607,428,8,1150.1,0.34,6072.53,9015,0.34
9016,2607,423,8,1106.76,0.0,8854.08,9016,0.0
9017,2607,304,1,729.16,0.0,729.16,9017,0.0
9018,2607,422,8,1453.99,0.0,11631.92,9018,0.0
9019,2607,383,1,692.92,0.0,692.92,9019,0.0
9020,2608,146,5,123.49,0.0,617.45,9020,0.0
9021,2608,226,6,179.72,0.0,1078.32,9021,0.0
9022,2608,406,1,1326.9,0.0,1326.9,9022,0.0
9023,2609,186,2,96.3,0.0,192.6,9023,0.0
9024,2609,378,7,205.88,0.0,1441.16,9024,0.0
9025,2609,276,6,262.57,0.0,1575.42,9025,0.0
9026,2610,325,3,370.08,0.22,865.99,9026,0.22
9027,2610,399,6,1145.67,0.0,6874.02,9027,0.0
9028,2610,376,4,465.73,0.0,1862.92,9028,0.0
9029,2610,163,4,489.96,0.0,1959.84,9029,0.0
9030,2610,92,7,137.95,0.0,965.65,9030,0.0
9031,2610,34,7,217.47,0.0,1522.29,9031,0.0
9032,2611,466,2,1360.71,0.0,2721.42,9032,0.0
9033,2611,450,1,1277.05,0.0,1277.05,9033,0.0
9034,2611,272,5,1452.54,0.0,7262.7,9034,0.0
9035,2611,8,2,628.26,0.17,1042.91,9035,0.17
9036,2611,435,7,947.41,0.19,5371.81,9036,0.19
9037,2612,24,4,1431.21,0.0,5724.84,9037,0.0
9038,2612,336,6,1485.02,0.0,8910.12,9038,0.0
9039,2612,192,3,1132.72,0.0,3398.16,9039,0.0
9040,2612,317,8,1054.0,0.0,8432.0,9040,0.0
9041,2612,26,7,1466.83,0.0,10267.81,9041,0.0
9042,2612,18,3,486.81,0.0,1460.43,9042,0.0
9044,2614,285,3,288.6,0.0,865.8,9044,0.0
9051,2616,345,4,745.56,0.0,2982.24,9051,0.0
9052,2616,28,2,1143.24,0.38,1417.62,9052,0.38
9053,2616,47,7,1304.9,0.0,9134.3,9053,0.0
9054,2616,262,2,331.76,0.0,663.52,9054,0.0
9055,2617,57,2,1209.2,0.0,2418.4,9055,0.0
9056,2617,146,1,265.99,0.0,265.99,9056,0.0
9057,2617,226,1,1338.03,0.0,1338.03,9057,0.0
9058,2618,1,5,655.07,0.0,3275.35,9058,0.0
9059,2619,240,1,806.15,0.0,806.15,9059,0.0
9060,2619,196,4,1069.89,0.15,3637.63,9060,0.15
9061,2619,102,6,144.92,0.0,869.52,9061,0.0
9062,2619,98,3,733.62,0.2,1760.69,9062,0.2
9063,2620,78,2,414.0,0.0,828.0,9063,0.0
9064,2620,361,8,1487.9,0.0,11903.2,9064,0.0
9065,2621,485,1,935.28,0.0,935.28,9065,0.0
9066,2621,365,5,526.74,0.0,2633.7,9066,0.0
9067,2621,422,6,447.37,0.0,2684.22,9067,0.0
9068,2621,404,6,393.58,0.0,2361.48,9068,0.0
9069,2621,152,3,432.57,0.0,1297.71,9069,0.0
9070,2621,177,2,10.71,0.0,21.42,9070,0.0
9071,2622,319,3,431.87,0.0,1295.61,9071,0.0
9072,2623,67,4,1477.58,0.0,5910.32,9072,0.0
9073,2623,81,7,1368.1,0.0,9576.7,9073,0.0
9074,2623,435,8,623.16,0.0,4985.28,9074,0.0
9075,2624,321,1,1485.07,0.0,1485.07,9075,0.0
9076,2625,116,1,229.79,0.0,229.79,9076,0.0
9077,2625,183,5,1090.4,0.0,5452.0,9077,0.0
9078,2625,157,4,1163.16,0.0,4652.64,9078,0.0
9079,2625,401,1,1223.41,0.23,942.03,9079,0.23
9080,2625,108,5,546.43,0.0,2732.15,9080,0.0
9081,2626,358,7,1406.95,0.0,9848.65,9081,0.0
9082,2626,213,1,1209.71,0.0,1209.71,9082,0.0
9083,2626,397,4,1100.72,0.0,4402.88,9083,0.0
9084,2627,326,4,810.07,0.0,3240.28,9084,0.0
9085,2627,401,3,321.72,0.08,887.95,9085,0.08
9086,2627,194,1,186.68,0.0,186.68,9086,0.0
9087,2627,359,7,556.76,0.0,3897.32,9087,0.0
9089,2628,35,2,1334.31,0.0,2668.62,9089,0.0
9090,2628,312,7,1217.7,0.0,8523.9,9090,0.0
9091,2629,389,2,1234.59,0.0,2469.18,9091,0.0
9092,2629,484,4,739.61,0.0,2958.44,9092,0.0
9096,2632,60,8,1436.89,0.0,11495.12,9096,0.0
9097,2632,285,7,1069.32,0.0,7485.24,9097,0.0
9098,2633,374,4,205.84,0.0,823.36,9098,0.0
9099,2633,112,5,1310.65,0.0,6553.25,9099,0.0
9101,2633,290,8,1449.51,0.0,11596.08,9101,0.0
9102,2634,357,7,392.32,0.0,2746.24,9102,0.0
9114,2637,370,6,73.24,0.0,439.44,9114,0.0
9115,2637,340,2,1467.02,0.0,2934.04,9115,0.0
9116,2637,32,1,1487.02,0.0,1487.02,9116,0.0
9117,2637,184,6,290.58,0.0,1743.48,9117,0.0
9118,2637,59,5,96.9,0.0,484.5,9118,0.0
9122,2640,396,5,1008.36,0.0,5041.8,9122,0.0
9123,2641,50,6,200.45,0.0,1202.7,9123,0.0
9124,2641,162,1,419.05,0.0,419.05,9124,0.0
9125,2641,187,5,632.05,0.0,3160.25,9125,0.0
9126,2641,345,7,1405.61,0.0,9839.27,9126,0.0
9127,2641,167,2,704.73,0.0,1409.46,9127,0.0
9128,2641,97,5,63.23,0.0,316.15,9128,0.0
9129,2642,173,3,1010.9,0.0,3032.7,9129,0.0
9130,2642,417,8,1188.76,0.0,9510.08,9130,0.0
9132,2642,449,5,1352.89,0.0,6764.45,9132,0.0
9133,2642,19,2,1190.44,0.0,2380.88,9133,0.0
9134,2643,170,2,1430.42,0.31,1973.98,9134,0.31
9135,2643,18,8,983.47,0.0,7867.76,9135,0.0
9136,2643,144,1,1461.37,0.0,1461.37,9136,0.0
9137,2643,488,2,167.76,0.0,335.52,9137,0.0
9138,2643,180,1,544.25,0.0,544.25,9138,0.0
9139,2643,433,2,1008.39,0.0,2016.78,9139,0.0
9140,2644,400,3,414.08,0.0,1242.24,9140,0.0
9141,2644,44,3,598.52,0.0,1795.56,9141,0.0
9142,2644,35,2,1020.85,0.0,2041.7,9142,0.0
9143,2644,423,5,825.64,0.0,4128.2,9143,0.0
9144,2644,105,4,370.65,0.0,1482.6,9144,0.0
9145,2645,389,8,1171.0,0.0,9368.0,9145,0.0
9146,2645,469,2,862.79,0.05,1639.3,9146,0.05
9147,2646,191,6,162.65,0.28,702.65,9147,0.28
9148,2646,264,7,848.73,0.0,5941.11,9148,0.0
9149,2646,263,5,1017.87,0.0,5089.35,9149,0.0
9150,2647,271,5,1114.99,0.0,5574.95,9150,0.0
9151,2647,489,3,1173.65,0.0,3520.95,9151,0.0
9152,2647,480,5,1018.28,0.0,5091.4,9152,0.0
9153,2647,259,1,133.57,0.0,133.57,9153,0.0
9154,2647,29,2,893.08,0.0,1786.16,9154,0.0
9155,2648,93,3,1417.31,0.0,4251.93,9155,0.0
9156,2648,181,5,530.01,0.0,2650.05,9156,0.0
9157,2648,336,7,830.21,0.0,5811.47,9157,0.0
9158,2648,290,6,1314.91,0.0,7889.46,9158,0.0
9159,2648,79,6,1344.21,0.0,8065.26,9159,0.0
9161,2650,307,3,1497.28,0.0,4491.84,9161,0.0
9162,2650,22,8,1138.39,0.2,7285.7,9162,0.2
9163,2650,157,5,1265.73,0.0,6328.65,9163,0.0
9164,2650,344,3,898.04,0.0,2694.12,9164,0.0
9165,2650,231,6,432.56,0.11,2309.87,9165,0.11
9166,2651,66,8,694.43,0.3,3888.81,9166,0.3
9167,2651,298,5,608.42,0.0,3042.1,9167,0.0
9171,2653,403,4,167.52,0.0,670.08,9171,0.0
9172,2653,197,5,1198.81,0.0,5994.05,9172,0.0
9173,2653,211,8,1113.49,0.28,6413.7,9173,0.28
9174,2653,348,2,1286.41,0.0,2572.82,9174,0.0
9175,2653,102,1,330.49,0.0,330.49,9175,0.0
9176,2653,104,8,517.75,0.0,4142.0,9176,0.0
9177,2654,209,3,307.83,0.0,923.49,9177,0.0
9178,2654,419,3,870.83,0.0,2612.49,9178,0.0
9182,2656,69,7,115.15,0.0,806.05,9182,0.0
9183,2657,314,1,970.35,0.0,970.35,9183,0.0
9184,2657,65,8,1258.27,0.0,10066.16,9184,0.0
9185,2657,321,3,282.68,0.0,848.04,9185,0.0
9186,2657,299,8,880.15,0.0,7041.2,9186,0.0
9187,2657,89,4,694.01,0.0,2776.04,9187,0.0
9188,2657,114,8,513.84,0.0,4110.72,9188,0.0
9189,2658,453,2,914.83,0.0,1829.66,9189,0.0
9190,2659,183,2,94.4,0.0,188.8,9190,0.0
9191,2659,334,8,1025.38,0.21,6480.4,9191,0.21
9192,2659,316,8,202.81,0.13,1411.56,9192,0.13
9193,2660,234,3,839.01,0.0,2517.03,9193,0.0
9194,2660,292,8,15.48,0.0,123.84,9194,0.0
9195,2660,93,6,6.21,0.36,23.85,9195,0.36
9196,2660,35,7,1129.0,0.0,7903.0,9196,0.0
9197,2660,193,1,611.12,0.0,611.12,9197,0.0
9198,2660,63,5,805.35,0.0,4026.75,9198,0.0
9199,2661,139,1,269.49,0.0,269.49,9199,0.0
9200,2662,83,3,852.5,0.0,2557.5,9200,0.0
9206,2664,457,4,928.52,0.0,3714.08,9206,0.0
9207,2664,281,1,91.68,0.0,91.68,9207,0.0
9208,2664,415,8,870.65,0.0,6965.2,9208,0.0
9209,2664,320,3,586.81,0.0,1760.43,9209,0.0
9210,2665,155,4,1386.95,0.23,4271.81,9210,0.23
9211,2665,301,3,172.17,0.0,516.51,9211,0.0
9212,2665,464,8,282.81,0.0,2262.48,9212,0.0
9213,2666,420,7,1006.64,0.17,5848.58,9213,0.17
9214,2667,201,7,656.32,0.0,4594.24,9214,0.0
9215,2667,357,2,775.55,0.0,1551.1,9215,0.0
9216,2667,19,5,912.28,0.0,4561.4,9216,0.0
9217,2667,267,8,414.58,0.0,3316.64,9217,0.0
9218,2667,267,6,1107.24,0.0,6643.44,9218,0.0
9219,2667,92,5,741.21,0.0,3706.05,9219,0.0
9220,2668,365,4,1422.99,0.0,5691.96,9220,0.0
9221,2668,231,2,1262.71,0.0,2525.42,9221,0.0
9222,2668,15,2,871.86,0.0,1743.72,9222,0.0
9223,2669,277,3,1101.6,0.0,3304.8,9223,0.0
9224,2669,407,7,807.54,0.0,5652.78,9224,0.0
9225,2669,453,2,998.47,0.0,1996.94,9225,0.0
9226,2669,110,8,1424.05,0.0,11392.4,9226,0.0
9227,2669,435,6,451.46,0.0,2708.76,9227,0.0
9228,2669,432,4,1019.45,0.0,4077.8,9228,0.0
9229,2670,341,5,236.03,0.0,1180.15,9229,0.0
9230,2671,85,5,553.37,0.0,2766.85,9230,0.0
9231,2671,307,3,138.55,0.0,415.65,9231,0.0
9232,2671,266,5,1264.22,0.0,6321.1,9232,0.0
9235,2673,412,8,1243.45,0.0,9947.6,9235,0.0
9236,2673,207,7,1477.05,0.0,10339.35,9236,0.0
9237,2673,236,6,1317.24,0.0,7903.44,9237,0.0
9238,2673,48,1,1314.42,0.0,1314.42,9238,0.0
9239,2673,148,4,303.97,0.0,1215.88,9239,0.0
9240,2673,82,5,437.33,0.0,2186.65,9240,0.0
9241,2674,406,3,954.77,0.0,2864.31,9241,0.0
9242,2674,68,6,1148.05,0.0,6888.3,9242,0.0
9243,2674,278,7,1396.04,0.0,9772.28,9243,0.0
9244,2675,394,7,671.6,0.0,4701.2,9244,0.0
9245,2675,146,1,1065.93,0.0,1065.93,9245,0.0
9246,2675,348,5,918.9,0.0,4594.5,9246,0.0
9247,2675,142,7,1486.19,0.0,10403.33,9247,0.0
9249,2677,96,2,325.32,0.0,650.64,9249,0.0
9250,2677,9,4,1260.23,0.24,3831.1,9250,0.24
9251,2678,12,4,1135.78,0.09,4134.24,9251,0.09
9252,2678,45,1,408.01,0.0,408.01,9252,0.0
9253,2679,205,5,523.46,0.0,2617.3,9253,0.0
9254,2679,33,8,413.85,0.0,3310.8,9254,0.0
9255,2680,334,2,1031.86,0.0,2063.72,9255,0.0
9256,2680,131,7,426.47,0.0,2985.29,9256,0.0
9257,2680,231,2,22.96,0.0,45.92,9257,0.0
9258,2680,297,3,1165.91,0.0,3497.73,9258,0.0
9259,2680,245,5,651.21,0.07,3028.13,9259,0.07
9260,2681,329,5,248.82,0.17,1032.6,9260,0.17
9261,2681,383,1,1137.47,0.0,1137.47,9261,0.0
9262,2681,464,6,998.12,0.2,4790.98,9262,0.2
9263,2681,460,8,199.07,0.0,1592.56,9263,0.0
9264,2681,414,6,1486.73,0.0,8920.38,9264,0.0
9265,2682,174,1,576.12,0.0,576.12,9265,0.0
9267,2682,354,3,1366.31,0.13,3566.07,9267,0.13
9268,2682,100,2,1225.41,0.0,2450.82,9268,0.0
9269,2682,149,5,182.95,0.0,914.75,9269,0.0
9270,2683,275,2,380.06,0.0,760.12,9270,0.0
9271,2683,64,7,737.25,0.0,5160.75,9271,0.0
9272,2684,350,1,926.9,0.0,926.9,9272,0.0
9273,2684,83,7,174.38,0.0,1220.66,9273,0.0
9274,2684,400,1,1198.86,0.0,1198.86,9274,0.0
9275,2685,427,8,509.88,0.0,4079.04,9275,0.0
9278,2687,73,1,827.05,0.0,827.05,9278,0.0
9279,2687,80,2,371.4,0.0,742.8,9279,0.0
9280,2687,33,2,1305.72,0.0,2611.44,9280,0.0
9282,2687,383,1,53.32,0.0,53.32,9282,0.0
9283,2687,273,2,269.89,0.0,539.78,9283,0.0
9284,2688,13,6,143.9,0.0,863.4,9284,0.0
9285,2688,484,3,610.59,0.3,1282.24,9285,0.3
9286,2688,341,5,1491.61,0.0,7458.05,9286,0.0
9287,2689,15,6,315.68,0.0,1894.08,9287,0.0
9288,2689,452,1,380.25,0.0,380.25,9288,0.0
9289,2689,326,4,1186.0,0.0,4744.0,9289,0.0
9296,2691,301,1,1061.47,0.3,743.03,9296,0.3
9297,2691,418,2,1428.38,0.0,2856.76,9297,0.0
9298,2692,154,5,625.38,0.0,3126.9,9298,0.0
9299,2692,55,3,719.38,0.0,2158.14,9299,0.0
9300,2692,117,6,840.01,0.26,3729.64,9300,0.26
9301,2692,396,1,1316.7,0.0,1316.7,9301,0.0
9302,2692,210,3,1452.24,0.0,4356.72,9302,0.0
9303,2692,226,5,174.05,0.29,617.88,9303,0.29
9304,2693,417,8,222.09,0.0,1776.72,9304,0.0
9305,2693,93,1,709.31,0.0,709.31,9305,0.0
9306,2693,346,8,615.82,0.33,3300.8,9306,0.33
9307,2693,500,7,584.17,0.0,4089.19,9307,0.0
9308,2693,206,2,635.86,0.0,1271.72,9308,0.0
9309,2693,456,1,1474.38,0.0,1474.38,9309,0.0
9310,2694,139,1,526.97,0.0,526.97,9310,0.0
9311,2694,139,2,374.8,0.26,554.7,9311,0.26
9312,2694,266,7,184.43,0.0,1291.01,9312,0.0
9317,2696,377,7,357.57,0.0,2502.99,9317,0.0
9323,2698,268,4,701.56,0.0,2806.24,9323,0.0
9324,2698,222,7,1172.29,0.32,5580.1,9324,0.32
9325,2698,55,2,1006.51,0.0,2013.02,9325,0.0
9326,2699,304,4,514.53,0.0,2058.12,9326,0.0
9327,2699,100,6,29.17,0.0,175.02,9327,0.0
9328,2699,144,5,1472.1,0.0,7360.5,9328,0.0
9329,2699,342,3,1171.04,0.0,3513.12,9329,0.0
9330,2699,352,1,636.0,0.0,636.0,9330,0.0
9331,2699,474,1,157.12,0.0,157.12,9331,0.0
9332,2700,223,5,343.51,0.0,1717.55,9332,0.0
9333,2701,287,4,667.23,0.0,2668.92,9333,0.0
9334,2701,9,4,184.1,0.0,736.4,9334,0.0
9335,2701,120,1,1068.43,0.0,1068.43,9335,0.0
9336,2702,310,3,713.33,0.0,2139.99,9336,0.0
9337,2702,476,3,423.05,0.0,1269.15,9337,0.0
9338,2702,312,5,628.94,0.15,2673.0,9338,0.15
9339,2702,141,6,1338.32,0.0,8029.92,9339,0.0
9340,2703,246,1,632.77,0.0,632.77,9340,0.0
9341,2704,328,3,6.96,0.0,20.88,9341,0.0
9342,2704,386,4,976.33,0.0,3905.32,9342,0.0
9343,2704,396,3,1318.08,0.0,3954.24,9343,0.0
9344,2704,8,1,1354.5,0.0,1354.5,9344,0.0
9345,2705,34,2,499.5,0.0,999.0,9345,0.0
9346,2705,148,3,323.36,0.0,970.08,9346,0.0
9347,2705,207,2,444.71,0.0,889.42,9347,0.0
9348,2705,352,6,1461.91,0.0,8771.46,9348,0.0
9349,2706,270,1,1421.06,0.0,1421.06,9349,0.0
9350,2707,244,5,1151.11,0.0,5755.55,9350,0.0
9351,2708,80,6,343.92,0.0,2063.52,9351,0.0
9352,2708,473,6,133.6,0.0,801.6,9352,0.0
9353,2708,7,1,1043.88,0.0,1043.88,9353,0.0
9354,2708,145,3,1248.29,0.0,3744.87,9354,0.0
9355,2708,14,5,395.92,0.0,1979.6,9355,0.0
9356,2708,182,8,487.75,0.0,3902.0,9356,0.0
9357,2709,46,3,1215.45,0.37,2297.2,9357,0.37
9358,2709,208,6,1298.97,0.0,7793.82,9358,0.0
9359,2710,234,4,1257.97,0.0,5031.88,9359,0.0
9360,2710,271,3,16.6,0.0,49.8,9360,0.0
9361,2710,400,1,1400.68,0.0,1400.68,9361,0.0
9362,2710,383,6,698.82,0.0,4192.92,9362,0.0
9363,2710,495,5,240.86,0.0,1204.3,9363,0.0
9369,2712,239,1,7.6,0.0,7.6,9369,0.0
9370,2713,35,7,480.74,0.0,3365.18,9370,0.0
9371,2713,151,8,53.93,0.0,431.44,9371,0.0
9372,2713,92,4,752.96,0.0,3011.84,9372,0.0
9373,2713,495,8,707.3,0.0,5658.4,9373,0.0
9374,2713,466,6,685.62,0.0,4113.72,9374,0.0
9375,2714,293,3,1143.07,0.0,3429.21,9375,0.0
9376,2714,97,3,1092.15,0.0,3276.45,9376,0.0
9377,2714,2,4,23.06,0.0,92.24,9377,0.0
9378,2714,31,2,1363.3,0.0,2726.6,9378,0.0
9379,2715,183,6,1183.97,0.0,7103.82,9379,0.0
9380,2715,300,2,543.73,0.0,1087.46,9380,0.0
9381,2715,268,4,1123.93,0.0,4495.72,9381,0.0
9382,2716,242,4,1375.38,0.33,3686.02,9382,0.33
9383,2716,154,8,715.38,0.0,5723.04,9383,0.0
9384,2716,28,8,1262.42,0.0,10099.36,9384,0.0
9385,2716,491,6,85.35,0.0,512.1,9385,0.0
9386,2716,211,6,511.47,0.0,3068.82,9386,0.0
9387,2716,500,8,1441.32,0.0,11530.56,9387,0.0
9388,2717,26,2,366.54,0.0,733.08,9388,0.0
9389,2717,69,5,87.9,0.0,439.5,9389,0.0
9390,2717,197,5,1231.1,0.0,6155.5,9390,0.0
9391,2717,445,3,997.75,0.0,2993.25,9391,0.0
9392,2717,355,3,1387.82,0.0,4163.46,9392,0.0
9393,2717,239,3,450.08,0.0,1350.24,9393,0.0
9394,2718,264,8,1133.05,0.0,9064.4,9394,0.0
9395,2718,279,5,315.41,0.0,1577.05,9395,0.0
9396,2718,355,5,849.83,0.0,4249.15,9396,0.0
9397,2718,6,8,688.05,0.0,5504.4,9397,0.0
9402,2720,423,2,655.23,0.32,891.11,9402,0.32
9403,2720,275,8,653.27,0.0,5226.16,9403,0.0
9404,2720,382,7,942.76,0.0,6599.32,9404,0.0
9405,2720,199,4,1135.73,0.0,4542.92,9405,0.0
9406,2720,489,6,1350.39,0.25,6076.76,9406,0.25
9407,2720,190,3,1407.43,0.0,4222.29,9407,0.0
9410,2722,164,5,745.51,0.0,3727.55,9410,0.0
9411,2722,420,1,1465.29,0.0,1465.29,9411,0.0
9412,2722,132,8,892.55,0.06,6711.98,9412,0.06
9413,2722,217,6,633.29,0.0,3799.74,9413,0.0
9416,2724,201,8,923.94,0.0,7391.52,9416,0.0
9417,2724,226,8,913.17,0.0,7305.36,9417,0.0
9418,2725,215,3,706.06,0.0,2118.18,9418,0.0
9419,2725,50,2,176.48,0.0,352.96,9419,0.0
9420,2725,47,5,1302.27,0.0,6511.35,9420,0.0
9421,2725,326,4,1330.28,0.0,5321.12,9421,0.0
9422,2725,210,5,34.35,0.08,158.01,9422,0.08
9423,2725,164,8,218.0,0.0,1744.0,9423,0.0
9425,2727,219,8,551.04,0.0,4408.32,9425,0.0
9426,2727,375,1,245.38,0.0,245.38,9426,0.0
9427,2727,312,2,709.7,0.0,1419.4,9427,0.0
9428,2727,139,7,1122.64,0.0,7858.48,9428,0.0
9429,2728,471,5,40.61,0.0,203.05,9429,0.0
9430,2728,6,1,725.3,0.0,725.3,9430,0.0
9431,2728,29,7,58.62,0.0,410.34,9431,0.0
9432,2728,318,2,843.78,0.0,1687.56,9432,0.0
9433,2729,4,8,545.27,0.0,4362.16,9433,0.0
9434,2729,195,8,1039.7,0.0,8317.6,9434,0.0
9435,2729,495,6,1072.05,0.23,4952.87,9435,0.23
9436,2729,281,5,1373.59,0.0,6867.95,9436,0.0
9437,2729,287,3,583.49,0.0,1750.47,9437,0.0
9442,2731,400,8,133.64,0.0,1069.12,9442,0.0
9443,2731,8,3,1104.13,0.0,3312.39,9443,0.0
9444,2731,4,8,99.52,0.0,796.16,9444,0.0
9446,2732,420,6,771.12,0.19,3747.64,9446,0.19
9447,2732,25,2,377.29,0.39,460.29,9447,0.39
9448,2733,81,5,859.01,0.14,3693.74,9448,0.14
9449,2734,103,6,1460.27,0.37,5519.82,9449,0.37
9450,2734,444,3,1395.63,0.0,4186.89,9450,0.0
9451,2734,271,5,1044.61,0.0,5223.05,9451,0.0
9452,2734,311,1,427.0,0.0,427.0,9452,0.0
9453,2734,137,1,871.16,0.0,871.16,9453,0.0
9454,2735,12,1,1126.55,0.0,1126.55,9454,0.0
9455,2736,51,7,926.29,0.0,6484.03,9455,0.0
9456,2736,447,3,109.17,0.0,327.51,9456,0.0
9457,2736,49,4,632.78,0.11,2252.7,9457,0.11
9458,2736,74,7,570.93,0.21,3157.24,9458,0.21
9459,2737,265,7,1313.61,0.0,9195.27,9459,0.0
9460,2737,94,5,1342.34,0.0,6711.7,9460,0.0
9461,2737,495,4,185.48,0.0,741.92,9461,0.0
9462,2737,380,1,285.94,0.0,285.94,9462,0.0
9463,2738,432,8,902.59,0.0,7220.72,9463,0.0
9464,2739,429,3,712.61,0.25,1603.37,9464,0.25
9465,2739,409,1,964.13,0.0,964.13,9465,0.0
9466,2739,427,1,175.88,0.0,175.88,9466,0.0
9467,2740,381,7,306.88,0.0,2148.16,9467,0.0
9468,2740,405,3,663.64,0.0,1990.92,9468,0.0
9469,2741,104,4,1435.28,0.0,5741.12,9469,0.0
9470,2741,202,5,31.93,0.0,159.65,9470,0.0
9471,2741,237,5,1043.48,0.0,5217.4,9471,0.0
9472,2741,483,2,482.75,0.0,965.5,9472,0.0
9473,2741,479,3,840.11,0.0,2520.33,9473,0.0
9474,2741,493,6,1217.67,0.0,7306.02,9474,0.0
9475,2742,16,1,82.75,0.0,82.75,9475,0.0
9476,2742,72,1,646.39,0.25,484.79,9476,0.25
9477,2742,442,5,1062.08,0.0,5310.4,9477,0.0
9478,2742,176,4,990.46,0.0,3961.84,9478,0.0
9479,2742,340,5,440.91,0.0,2204.55,9479,0.0
9480,2742,256,3,44.17,0.0,132.51,9480,0.0
9481,2743,142,3,1257.72,0.0,3773.16,9481,0.0
9482,2743,15,1,841.24,0.0,841.24,9482,0.0
9483,2743,48,2,588.79,0.0,1177.58,9483,0.0
9484,2743,466,4,950.04,0.0,3800.16,9484,0.0
9485,2743,449,5,362.16,0.0,1810.8,9485,0.0
9486,2743,309,1,700.66,0.0,700.66,9486,0.0
9487,2744,305,2,980.8,0.0,1961.6,9487,0.0
9488,2744,64,4,628.33,0.0,2513.32,9488,0.0
9489,2744,488,6,800.6,0.0,4803.6,9489,0.0
9490,2744,52,8,1245.79,0.0,9966.32,9490,0.0
9491,2744,195,1,1180.35,0.0,1180.35,9491,0.0
9492,2745,414,8,1262.64,0.0,10101.12,9492,0.0
9493,2746,205,3,306.42,0.36,588.33,9493,0.36
9494,2746,29,7,395.36,0.0,2767.52,9494,0.0
9495,2746,213,8,215.96,0.0,1727.68,9495,0.0
9496,2746,188,3,71.72,0.0,215.16,9496,0.0
9499,2748,27,3,71.1,0.33,142.91,9499,0.33
